Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,source_name,STAGE,Tissue
SRR2967334,RNA-Seq,250,693136750,PRJNA304502,SAMN04303980,550106668,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456780,GSM1957282,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957282,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967335,RNA-Seq,250,733960250,PRJNA304502,SAMN04303981,583324900,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456781,GSM1957283,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957283,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967336,RNA-Seq,250,899511750,PRJNA304502,SAMN04303982,704984387,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456782,GSM1957284,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957284,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967337,RNA-Seq,250,607537750,PRJNA304502,SAMN04303983,484204227,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456783,GSM1957285,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957285,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967338,RNA-Seq,250,811951500,PRJNA304502,SAMN04304242,642907878,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456784,GSM1957286,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957286,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967339,RNA-Seq,250,781483250,PRJNA304502,SAMN04304243,620319935,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456785,GSM1957287,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957287,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967340,RNA-Seq,250,464560500,PRJNA304502,SAMN04303984,372826536,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456786,GSM1957288,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957288,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967341,RNA-Seq,250,628389500,PRJNA304502,SAMN04304239,500466163,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456787,GSM1957289,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957289,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967342,RNA-Seq,250,430228750,PRJNA304502,SAMN04304240,362182650,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456788,GSM1957290,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957290,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967343,RNA-Seq,250,686758000,PRJNA304502,SAMN04304241,547361685,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456789,GSM1957291,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957291,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967344,RNA-Seq,250,606292750,PRJNA304502,SAMN04304244,484839692,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456790,GSM1957292,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957292,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967345,RNA-Seq,250,595313750,PRJNA304502,SAMN04304245,473514387,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456791,GSM1957293,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957293,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967346,RNA-Seq,250,662979250,PRJNA304502,SAMN04304246,525263138,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456792,GSM1957294,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957294,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967347,RNA-Seq,250,541812000,PRJNA304502,SAMN04304247,435732025,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456793,GSM1957295,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957295,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967348,RNA-Seq,250,607277000,PRJNA304502,SAMN04304248,486681744,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456794,GSM1957296,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957296,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967349,RNA-Seq,250,708507750,PRJNA304502,SAMN04304249,565138204,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456795,GSM1957297,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957297,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967350,RNA-Seq,250,764277500,PRJNA304502,SAMN04304250,608727176,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456796,GSM1957298,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957298,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967351,RNA-Seq,250,729521750,PRJNA304502,SAMN04304251,580983384,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456797,GSM1957299,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957299,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967352,RNA-Seq,250,623607250,PRJNA304502,SAMN04304252,499106213,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456798,GSM1957300,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957300,SRP066834,iPSC 409B2,41 days,Dissociated whole cerebral organoid
SRR2967353,RNA-Seq,200,216007400,PRJNA304502,SAMN04304253,170078906,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456799,GSM1957301,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957301,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967354,RNA-Seq,200,388341600,PRJNA304502,SAMN04304254,301486427,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456800,GSM1957302,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957302,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967355,RNA-Seq,200,321990800,PRJNA304502,SAMN04304255,251224292,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456801,GSM1957303,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957303,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967356,RNA-Seq,200,220376000,PRJNA304502,SAMN04304256,173833999,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456802,GSM1957304,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957304,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967357,RNA-Seq,200,297628800,PRJNA304502,SAMN04304257,232286006,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456803,GSM1957305,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957305,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967358,RNA-Seq,200,283397400,PRJNA304502,SAMN04304258,219453069,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456804,GSM1957306,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957306,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967359,RNA-Seq,200,323130800,PRJNA304502,SAMN04304259,250159984,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456805,GSM1957307,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957307,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967360,RNA-Seq,200,291891600,PRJNA304502,SAMN04304260,227814443,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456806,GSM1957308,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957308,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967361,RNA-Seq,200,322721200,PRJNA304502,SAMN04304261,250084371,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456807,GSM1957309,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957309,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967362,RNA-Seq,200,404944400,PRJNA304502,SAMN04304262,315056571,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456808,GSM1957310,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957310,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967363,RNA-Seq,200,272246600,PRJNA304502,SAMN04304263,211460825,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456809,GSM1957311,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957311,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967364,RNA-Seq,200,299648600,PRJNA304502,SAMN04304264,233680490,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456810,GSM1957312,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957312,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967365,RNA-Seq,200,370560400,PRJNA304502,SAMN04304265,289083947,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456811,GSM1957313,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957313,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967366,RNA-Seq,200,347799600,PRJNA304502,SAMN04304266,270750461,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456812,GSM1957314,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957314,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967367,RNA-Seq,200,286592800,PRJNA304502,SAMN04304267,224518734,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456813,GSM1957315,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957315,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967368,RNA-Seq,200,312319000,PRJNA304502,SAMN04304127,244374584,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456814,GSM1957316,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957316,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967369,RNA-Seq,200,334165200,PRJNA304502,SAMN04304128,258887305,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456815,GSM1957317,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957317,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967370,RNA-Seq,200,330716600,PRJNA304502,SAMN04304268,254231141,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456816,GSM1957318,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957318,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967371,RNA-Seq,200,346155200,PRJNA304502,SAMN04304120,267612885,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456817,GSM1957319,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957319,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967372,RNA-Seq,200,332925200,PRJNA304502,SAMN04304121,256414315,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456818,GSM1957320,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957320,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967373,RNA-Seq,200,305693200,PRJNA304502,SAMN04304122,235105541,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456819,GSM1957321,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957321,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967374,RNA-Seq,200,314355000,PRJNA304502,SAMN04304123,245278638,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456820,GSM1957322,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957322,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967375,RNA-Seq,200,434527800,PRJNA304502,SAMN04304124,337868394,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456821,GSM1957323,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957323,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967376,RNA-Seq,200,425023200,PRJNA304502,SAMN04304125,329858541,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456822,GSM1957324,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957324,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967377,RNA-Seq,200,330054200,PRJNA304502,SAMN04304126,258445502,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456823,GSM1957325,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957325,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967378,RNA-Seq,200,281889200,PRJNA304502,SAMN04304129,219314758,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456824,GSM1957326,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957326,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967379,RNA-Seq,200,335833200,PRJNA304502,SAMN04304130,259142537,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456825,GSM1957327,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957327,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967380,RNA-Seq,200,396382400,PRJNA304502,SAMN04304131,306318175,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456826,GSM1957328,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957328,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967381,RNA-Seq,200,396791200,PRJNA304502,SAMN04304132,304250532,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456827,GSM1957329,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957329,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967382,RNA-Seq,200,416051000,PRJNA304502,SAMN04304133,321608359,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456828,GSM1957330,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957330,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967383,RNA-Seq,200,402850200,PRJNA304502,SAMN04304134,308759468,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456829,GSM1957331,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957331,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967384,RNA-Seq,200,411251200,PRJNA304502,SAMN04304135,318060831,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456830,GSM1957332,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957332,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967385,RNA-Seq,200,317503400,PRJNA304502,SAMN04304136,244099672,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456831,GSM1957333,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957333,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967386,RNA-Seq,200,299992800,PRJNA304502,SAMN04304137,234264407,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456832,GSM1957334,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957334,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967387,RNA-Seq,200,301979000,PRJNA304502,SAMN04304138,236004643,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456833,GSM1957335,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957335,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967388,RNA-Seq,200,322725200,PRJNA304502,SAMN04304139,251123322,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456834,GSM1957336,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957336,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967389,RNA-Seq,200,249033800,PRJNA304502,SAMN04304140,195184203,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456835,GSM1957337,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957337,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967390,RNA-Seq,200,246923000,PRJNA304502,SAMN04304141,193099021,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456836,GSM1957338,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957338,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967391,RNA-Seq,200,310340600,PRJNA304502,SAMN04304142,240376614,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456837,GSM1957339,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957339,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967392,RNA-Seq,200,231092200,PRJNA304502,SAMN04304143,178146765,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456838,GSM1957340,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957340,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967393,RNA-Seq,200,341910400,PRJNA304502,SAMN04304144,265267668,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456839,GSM1957341,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957341,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967394,RNA-Seq,200,330770200,PRJNA304502,SAMN04304145,256112601,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456840,GSM1957342,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957342,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967395,RNA-Seq,200,350924200,PRJNA304502,SAMN04304146,270606061,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456841,GSM1957343,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957343,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967396,RNA-Seq,200,338112000,PRJNA304502,SAMN04304147,263002831,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456842,GSM1957344,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957344,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967397,RNA-Seq,200,386179400,PRJNA304502,SAMN04304148,301495163,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456843,GSM1957345,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957345,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967398,RNA-Seq,200,294250000,PRJNA304502,SAMN04304149,229585736,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456844,GSM1957346,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957346,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967399,RNA-Seq,200,363504800,PRJNA304502,SAMN04304045,282906432,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456845,GSM1957347,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957347,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967400,RNA-Seq,200,311936600,PRJNA304502,SAMN04304046,244627274,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456846,GSM1957348,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957348,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967401,RNA-Seq,200,389089400,PRJNA304502,SAMN04304047,300169654,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456847,GSM1957349,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957349,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967402,RNA-Seq,200,391778000,PRJNA304502,SAMN04304048,304220495,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456848,GSM1957350,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957350,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967403,RNA-Seq,200,337122400,PRJNA304502,SAMN04304049,259732348,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456849,GSM1957351,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957351,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967404,RNA-Seq,200,379476600,PRJNA304502,SAMN04304050,292411112,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1456850,GSM1957352,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957352,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
SRR2967405,RNA-Seq,200,425838600,PRJNA304502,SAMN04304051,330826588,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1456851,GSM1957353,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957353,SRP066834,iPSC 409B2,65 days,Dissociated whole cerebral organoid
