Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR4455320,RNA-Seq,50,21490300,PRJNA350790,SAMN05946262,14390864,"CD141+ cDC,primary human conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271794,GSM2361648,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361648,Blood Dendritic Cells,SRP092166
SRR4455321,RNA-Seq,50,2766000,PRJNA350790,SAMN05946261,2010866,"CD141+ cDC,primary human conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271795,GSM2361649,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361649,Blood Dendritic Cells,SRP092166
SRR4455322,RNA-Seq,50,6550100,PRJNA350790,SAMN05946260,4549209,"CD141+ cDC,primary human conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271796,GSM2361650,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361650,Blood Dendritic Cells,SRP092166
SRR4455323,RNA-Seq,50,6767050,PRJNA350790,SAMN05946259,4799221,"CD141+ cDC,primary human conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271797,GSM2361651,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361651,Blood Dendritic Cells,SRP092166
SRR4455324,RNA-Seq,50,10247450,PRJNA350790,SAMN05946258,7236537,"CD141+ cDC,primary human conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271798,GSM2361652,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361652,Blood Dendritic Cells,SRP092166
SRR4455325,RNA-Seq,50,7060900,PRJNA350790,SAMN05946257,5039459,"CD141+ cDC,primary human conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271799,GSM2361653,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361653,Blood Dendritic Cells,SRP092166
SRR4455326,RNA-Seq,50,3946450,PRJNA350790,SAMN05946256,3051228,"CD141+ cDC,primary human conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271800,GSM2361654,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361654,Blood Dendritic Cells,SRP092166
SRR4455327,RNA-Seq,50,3704400,PRJNA350790,SAMN05946255,2660587,"CD141+ cDC,primary human conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271801,GSM2361655,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361655,Blood Dendritic Cells,SRP092166
SRR4455328,RNA-Seq,50,4308200,PRJNA350790,SAMN05946254,3120469,"CD141+ cDC,primary human conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271802,GSM2361656,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361656,Blood Dendritic Cells,SRP092166
SRR4455329,RNA-Seq,50,2354550,PRJNA350790,SAMN05946253,1715648,"CD141+ cDC,primary human conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271803,GSM2361657,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361657,Blood Dendritic Cells,SRP092166
SRR4455330,RNA-Seq,50,15084600,PRJNA350790,SAMN05946252,10349827,"CD141+ cDC,primary human conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271804,GSM2361658,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361658,Blood Dendritic Cells,SRP092166
SRR4455331,RNA-Seq,50,36494900,PRJNA350790,SAMN05946251,24728185,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271805,GSM2361659,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361659,Cord Blood pre-cDCs,SRP092166
SRR4455332,RNA-Seq,50,835000,PRJNA350790,SAMN05946250,703842,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271806,GSM2361660,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361660,Cord Blood pre-cDCs,SRP092166
SRR4455333,RNA-Seq,50,73564900,PRJNA350790,SAMN05946249,49175372,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271807,GSM2361661,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361661,Cord Blood pre-cDCs,SRP092166
SRR4455334,RNA-Seq,50,45264950,PRJNA350790,SAMN05946248,30659446,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271808,GSM2361662,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361662,Cord Blood pre-cDCs,SRP092166
SRR4455335,RNA-Seq,50,31066800,PRJNA350790,SAMN05946247,20895318,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271809,GSM2361663,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361663,Cord Blood pre-cDCs,SRP092166
SRR4455336,RNA-Seq,50,60424400,PRJNA350790,SAMN05946246,40238039,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271810,GSM2361664,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361664,Cord Blood pre-cDCs,SRP092166
SRR4455337,RNA-Seq,50,30186450,PRJNA350790,SAMN05946243,20270419,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271811,GSM2361665,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361665,Cord Blood pre-cDCs,SRP092166
SRR4455338,RNA-Seq,50,8223050,PRJNA350790,SAMN05946242,6346116,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271812,GSM2361666,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361666,Cord Blood pre-cDCs,SRP092166
SRR4455339,RNA-Seq,50,34622050,PRJNA350790,SAMN05946241,23519492,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271813,GSM2361667,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361667,Cord Blood pre-cDCs,SRP092166
SRR4455340,RNA-Seq,50,12837500,PRJNA350790,SAMN05946240,8841752,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271814,GSM2361668,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361668,Cord Blood pre-cDCs,SRP092166
SRR4455341,RNA-Seq,50,55227300,PRJNA350790,SAMN05946239,37754904,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271815,GSM2361669,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361669,Cord Blood pre-cDCs,SRP092166
SRR4455342,RNA-Seq,50,76382300,PRJNA350790,SAMN05946238,51200352,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271816,GSM2361670,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361670,Cord Blood pre-cDCs,SRP092166
SRR4455343,RNA-Seq,50,44402150,PRJNA350790,SAMN05946245,30799782,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271817,GSM2361671,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361671,Cord Blood pre-cDCs,SRP092166
SRR4455344,RNA-Seq,50,29267400,PRJNA350790,SAMN05946244,20077862,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271818,GSM2361672,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361672,Cord Blood pre-cDCs,SRP092166
SRR4455345,RNA-Seq,50,11770650,PRJNA350790,SAMN05946237,8064458,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271819,GSM2361673,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361673,Cord Blood pre-cDCs,SRP092166
SRR4455346,RNA-Seq,50,56243250,PRJNA350790,SAMN05946236,37897542,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271820,GSM2361674,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361674,Cord Blood pre-cDCs,SRP092166
SRR4455347,RNA-Seq,50,12635200,PRJNA350790,SAMN05946235,9216799,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271821,GSM2361675,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361675,Cord Blood pre-cDCs,SRP092166
SRR4455348,RNA-Seq,50,45545750,PRJNA350790,SAMN05946234,30494014,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271822,GSM2361676,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361676,Cord Blood pre-cDCs,SRP092166
SRR4455349,RNA-Seq,50,39825350,PRJNA350790,SAMN05946233,27844578,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271823,GSM2361677,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361677,Cord Blood pre-cDCs,SRP092166
SRR4455350,RNA-Seq,50,64241600,PRJNA350790,SAMN05946232,43331551,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271824,GSM2361678,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361678,Cord Blood pre-cDCs,SRP092166
SRR4455351,RNA-Seq,50,36368700,PRJNA350790,SAMN05946231,24811142,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271825,GSM2361679,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361679,Cord Blood pre-cDCs,SRP092166
SRR4455352,RNA-Seq,50,2050550,PRJNA350790,SAMN05946230,1649875,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271826,GSM2361680,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361680,Cord Blood pre-cDCs,SRP092166
SRR4455353,RNA-Seq,50,48913050,PRJNA350790,SAMN05946229,34765076,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271827,GSM2361681,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361681,Cord Blood pre-cDCs,SRP092166
SRR4455354,RNA-Seq,50,60387000,PRJNA350790,SAMN05946228,40984135,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271828,GSM2361682,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361682,Cord Blood pre-cDCs,SRP092166
SRR4455355,RNA-Seq,50,48881000,PRJNA350790,SAMN05946227,33115784,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271829,GSM2361683,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361683,Cord Blood pre-cDCs,SRP092166
SRR4455356,RNA-Seq,50,42865700,PRJNA350790,SAMN05946226,28775746,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271830,GSM2361684,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361684,Cord Blood pre-cDCs,SRP092166
SRR4455357,RNA-Seq,50,5213300,PRJNA350790,SAMN05946225,3532035,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271831,GSM2361685,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361685,Cord Blood pre-cDCs,SRP092166
SRR4455358,RNA-Seq,50,70513950,PRJNA350790,SAMN05946224,47813409,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271832,GSM2361686,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361686,Cord Blood pre-cDCs,SRP092166
SRR4455359,RNA-Seq,50,63277550,PRJNA350790,SAMN05946223,43350011,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271833,GSM2361687,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361687,Cord Blood pre-cDCs,SRP092166
SRR4455360,RNA-Seq,50,74608400,PRJNA350790,SAMN05946222,51319800,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271834,GSM2361688,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361688,Cord Blood pre-cDCs,SRP092166
SRR4455361,RNA-Seq,50,39298350,PRJNA350790,SAMN05946221,26847669,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271835,GSM2361689,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361689,Cord Blood pre-cDCs,SRP092166
SRR4455362,RNA-Seq,50,46042900,PRJNA350790,SAMN05946220,31318270,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271836,GSM2361690,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361690,Cord Blood pre-cDCs,SRP092166
SRR4455363,RNA-Seq,50,3549200,PRJNA350790,SAMN05946219,2859108,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271837,GSM2361691,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361691,Cord Blood pre-cDCs,SRP092166
SRR4455364,RNA-Seq,50,44411750,PRJNA350790,SAMN05946218,30013045,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271838,GSM2361692,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361692,Cord Blood pre-cDCs,SRP092166
SRR4455365,RNA-Seq,50,44981800,PRJNA350790,SAMN05946217,30802785,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271839,GSM2361693,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361693,Cord Blood pre-cDCs,SRP092166
SRR4455366,RNA-Seq,50,5735800,PRJNA350790,SAMN05946216,4593984,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271840,GSM2361694,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361694,Cord Blood pre-cDCs,SRP092166
SRR4455367,RNA-Seq,50,49600650,PRJNA350790,SAMN05946215,33718505,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271841,GSM2361695,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361695,Cord Blood pre-cDCs,SRP092166
SRR4455368,RNA-Seq,50,44696450,PRJNA350790,SAMN05946214,30375641,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271842,GSM2361696,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361696,Cord Blood pre-cDCs,SRP092166
SRR4455369,RNA-Seq,50,48881650,PRJNA350790,SAMN05946213,33008119,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271843,GSM2361697,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361697,Cord Blood pre-cDCs,SRP092166
SRR4455370,RNA-Seq,50,4636250,PRJNA350790,SAMN05946212,3687291,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271844,GSM2361698,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361698,Cord Blood pre-cDCs,SRP092166
SRR4455371,RNA-Seq,50,25251250,PRJNA350790,SAMN05946211,18163005,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271845,GSM2361699,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361699,Cord Blood pre-cDCs,SRP092166
SRR4455372,RNA-Seq,50,48309250,PRJNA350790,SAMN05946210,33444183,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271846,GSM2361700,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361700,Cord Blood pre-cDCs,SRP092166
SRR4455373,RNA-Seq,50,60954400,PRJNA350790,SAMN05946209,40997828,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271847,GSM2361701,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361701,Cord Blood pre-cDCs,SRP092166
SRR4455374,RNA-Seq,50,61735150,PRJNA350790,SAMN05946208,41707568,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271848,GSM2361702,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361702,Cord Blood pre-cDCs,SRP092166
SRR4455375,RNA-Seq,50,57289650,PRJNA350790,SAMN05946207,40189598,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271849,GSM2361703,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361703,Cord Blood pre-cDCs,SRP092166
SRR4455376,RNA-Seq,50,62065350,PRJNA350790,SAMN05946206,42308931,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271850,GSM2361704,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361704,Cord Blood pre-cDCs,SRP092166
SRR4455377,RNA-Seq,50,2017400,PRJNA350790,SAMN05946205,1651578,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271851,GSM2361705,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361705,Cord Blood pre-cDCs,SRP092166
SRR4455378,RNA-Seq,50,19076650,PRJNA350790,SAMN05946204,12868395,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271852,GSM2361706,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361706,Cord Blood pre-cDCs,SRP092166
SRR4455379,RNA-Seq,50,14200500,PRJNA350790,SAMN05946203,10891701,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271853,GSM2361707,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361707,Cord Blood pre-cDCs,SRP092166
SRR4455380,RNA-Seq,50,67323700,PRJNA350790,SAMN05946202,45711707,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271854,GSM2361708,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361708,Cord Blood pre-cDCs,SRP092166
SRR4455381,RNA-Seq,50,34411250,PRJNA350790,SAMN05946201,24593334,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2271855,GSM2361709,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361709,Cord Blood pre-cDCs,SRP092166
SRR4455382,RNA-Seq,50,20752000,PRJNA350790,SAMN05946200,15823598,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271856,GSM2361710,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361710,Cord Blood pre-cDCs,SRP092166
SRR4455383,RNA-Seq,50,10162650,PRJNA350790,SAMN05946199,7930069,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271857,GSM2361711,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361711,Cord Blood pre-cDCs,SRP092166
SRR4455384,RNA-Seq,50,77726600,PRJNA350790,SAMN05946416,53027482,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271858,GSM2361712,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361712,Cord Blood pre-cDCs,SRP092166
SRR4455385,RNA-Seq,50,9906150,PRJNA350790,SAMN05946415,6879898,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2271859,GSM2361713,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2361713,Cord Blood pre-cDCs,SRP092166
